doi,title
10.1109/TVT.2019.2959347,Network Function Virtualization Resource Allocation Based on Joint Benders Decomposition and ADMM
10.1016/j.jnca.2020.102576,Machine learning for intelligent optical networks: A comprehensive survey
10.1016/j.comcom.2020.02.018,An exhaustive survey on security and privacy issues in Healthcare 4.0
10.1155/2020/8617430,Feature Selection Using Genetic Algorithms for the Generation of a Recognition and Classification of Children Activities Model Using Environmental Sound
10.1016/j.tele.2020.101374,The buffering effect of flow experience on the relationship between overload and social media users’ discontinuance intentions
10.1016/j.ins.2020.02.033,Tackling mismatched uncertainty in robust constraint-following control of underactuated systems
10.1016/j.compind.2020.103208,Developing augmented reality capabilities for industry 4.0 small enterprises: Lessons learnt from a content authoring case study
10.1016/j.sysconle.2020.104640,Prescribed-time decentralized regulation of uncertain nonlinear multi-agent systems via output feedback
10.1016/j.jag.2020.102064,Integrating multiple land cover maps through a multi-criteria analysis to improve agricultural monitoring in Africa
10.3390/ijgi9020109,Research on an Urban Building Area Extraction Method with High-Resolution PolSAR Imaging Based on Adaptive Neighborhood Selection Neighborhoods for Preserving Embedding
10.22152/programming-journal.org/2020/4/12,Lightweight Lexical Test Prioritization for Immediate Feedback
10.1016/j.ins.2020.02.032,Space-sampling-based fault detection for nonlinear spatiotemporal dynamic systems with Markovian switching channel
10.1016/j.ins.2020.02.028,Reachability Preserving Compression for Dynamic Graph
10.1007/978-3-030-40186-3_19,Traceable Ring Signatures with Post-quantum Security
10.1016/j.neuroimage.2020.116604,Optimising network modelling methods for fMRI
10.3390/s20040966,Empowering Children with ASD and Their Parents: Design of a Serious Game for Anxiety and Stress Reduction
10.1016/j.jpdc.2020.02.002,Scalable and energy efficient wireless inter chip interconnection fabrics using THz-band antennas
10.3390/s20041092,"Software-Defined Vehicular Cloud Networks: Architecture, Applications and Virtual Machine Migration"
10.1016/j.jcss.2019.12.006,When are epsilon-nets small?
10.1016/j.jag.2020.102083,MAPPING VEGETATION COMMUNITIES INSIDE WETLANDS USING SENTINEL-2 IMAGERY IN IRELAND
10.3390/s20041082,SDN-based Handover Scheme in Cellular/IEEE 802.11p Hybrid Vehicular Networks
10.1007/s10664-019-09779-6,Predicting software defect type using concept-based classification
10.1109/TVT.2019.2957744,Blockchain Enabled Trust-Based Location Privacy Protection Scheme in VANET
10.1007/978-3-030-40186-3_8,A Fast Characterization Method for Semi-invasive Fault Injection Attacks
10.1109/TVT.2019.2958418,Design of a Superposition Coding PPM-DCSK System for Downlink Multi-User Transmission
10.1016/j.jisa.2020.102459,Identification of various image retargeting techniques using hybrid features
10.3390/s20040962,A Hybrid Sensor Fault Diagnosis for Maintenance in Railway Traction Drives
10.1016/j.knosys.2020.105651,A knowledge-light approach to personalised and open-ended human activity recognition.
10.1016/j.jnca.2020.102574,Decentralized asynchronous optimization for dynamic adaptive multimedia streaming over information centric networking
10.3390/s20041011,Error-Aware Data Clustering for In-Network Data Reduction in Wireless Sensor Networks
10.1109/TVT.2019.2958139,Physical Layer Multicasting in Massive MIMO Systems With Statistical CSIT
10.1016/j.amc.2020.125060,New versions of Bessel–Legendre inequality and their applications to systems with time-varying delay
10.1080/00207721.2020.1721610,Almost output regulation model reference adaptive control for switched systems: combined adaptive strategy
10.3390/s20041078,Efficient Algorithm for Mining Non-Redundant High-Utility Association Rules
10.1016/j.cam.2020.112786,Approximation accuracy of the Krylov subspaces for linear discrete ill-posed problems
10.1016/j.jag.2020.102049,Potential of texture from SAR tomographic images for forest aboveground biomass estimation
10.3390/s20041017,State-Degradation-Oriented Fault Diagnosis for High-Speed Train Running Gears System
10.22152/programming-journal.org/2020/4/10,Robust Contract Evolution in a TypeSafe MicroServices Architecture
10.3390/s20041035,A Novel Experiment-Free Site-Specific TDoA Localization Performance-Evaluation Approach
10.22152/programming-journal.org/2020/4/17,Implementing a Language for Distributed Systems: Choices and Experiences with Type Level and Macro Programming in Scala
10.1016/j.comnet.2020.107152,A general location-authentication based secure participant recruitment scheme for vehicular crowdsensing
10.1016/j.adhoc.2020.102096,Proposing a Secure RPL based Internet of Things Routing Protocol: A Review
10.1109/TVT.2019.2957962,Edge Computing-Aided Framework of Fault Detection for Traction Control Systems in High-Speed Trains
10.1016/j.tcs.2020.02.012,Longest property-preserved common factor: A new string-processing framework
10.3390/s20041012,Shadow Detection in Still Road Images Using Chrominance Properties of Shadows and Spectral Power Distribution of the Illumination
10.1007/978-3-030-40186-3_5,Cryptanalysis of the Multivariate Encryption Scheme EFLASH
10.3390/s20041042,IoT-Based Smart Irrigation Systems: An Overview on the Recent Trends on Sensors and IoT Systems for Irrigation in Precision Agriculture
10.1155/2020/1827107,From Chance to Serendipity: Knowledge Workers’ Experiences of Serendipitous Social Encounters
10.1016/j.tele.2020.101367,"Impact of Gaming Habits on Motivation to Attain Gaming Goals, Perceived Price Fairness, and Online Gamer Loyalty: Perspective of Consistency Principle"
10.3390/s20040973,Distributed Learning Based Joint Communication and Computation Strategy of IoT Devices in Smart Cities
10.1007/978-3-030-41103-9_7,Secure Guarded Commands
10.1016/j.jisa.2020.102457,T-CAD: A threshold based collaborative DDoS attack detection in multiple autonomous systems
10.1016/j.ins.2020.02.017,PRE-REGISTRATION OF TRANSLATED/DISTORTED FINGERPRINTS BASED ON CORRELATION AND THE ORIENTATION FIELD
10.1080/19393555.2020.1723747,Malware Detection in PDF and Office Documents: A survey
10.1155/2020/7607316,Stabilizing Transmission Capacity in Millimeter Wave Links by Q-Learning-Based Scheme
10.1016/j.adhoc.2020.102098,End-to-end malware detection for android IoT devices using deep learning
10.1007/978-3-030-40186-3_22,How to Construct CSIDH on Edwards Curves
10.1007/978-3-030-41913-4_18,A Framework to Create Conversational Agents for the Development of Video Games by End-Users
10.1109/TC.2019.2948617,Impeccable Circuits
10.1016/j.tcs.2020.02.015,Branching-time logic ECTL# and its tree-style one-pass tableau: Extending fairness expressibility of ECTL+
10.3390/s20041062,Location-Aware Wi-Fi Authentication Scheme Using Smart Contract
10.1016/j.jnca.2020.102573,Resource slicing and customization in RAN with dueling deep Q-Network
10.1109/TVT.2019.2959093,An Efficient Software Stack Sphere Decoder for Polar Codes
10.1016/j.jag.2020.102051,An evaluation of Guided Regularized Random Forest for classification and regression tasks in remote sensing
10.22152/programming-journal.org/2020/4/6,Gavial: Programming the web with multi-tier FRP
10.1016/j.ipl.2020.105927,"Modified quadratic residue constructions and new extremal binary self-dual codes of lengths 64, 66 and 68"
10.3390/s20041088,Lightweight Fine-Grained Access Control for Wireless Body Area Networks
10.1007/s10915-020-01160-w,An Adaptive Homotopy Method for Computing Bifurcations of Nonlinear Parametric Systems
10.3390/s20040953,IoT-Stream: A Lightweight Ontology for Internet of Things Data Streams and Its Use with Data Analytics and Event Detection Services
10.1016/j.jisa.2020.102461,Formal verification of misbinding attacks on secure device pairing and bootstrapping
10.3390/info11020108,fastai: A Layered API for Deep Learning
10.1109/TVT.2019.2958197,A Novel Hybrid Neural Network-Based Multirobot Path Planning With Motion Coordination
10.1016/j.ins.2020.02.021,Hybrid classification algorithms based on instance filtering
10.1016/j.pmcj.2020.101131,When Blockchain meets Online Social Networks
10.1016/j.ipl.2020.105928,Threshold changeable secret sharing with secure secret reconstruction
10.1016/j.comcom.2020.02.012,A scalable IoT-fog framework for urban sound sensing
10.1016/j.comcom.2020.02.019,Social-aware resource allocation for multicast device-to-device communications underlying UAV-assisted networks
10.1016/j.automatica.2020.108813,Event-triggered sliding mode control of discrete-time two-dimensional systems in Roesser model
10.3390/s20041084,"Interactive, Multiscale Urban-Traffic Pattern Exploration Leveraging Massive GPS Trajectories"
10.1016/j.cam.2020.112787,A block positive-semidefinite splitting preconditioner for generalized saddle point linear systems
10.1109/JSTARS.2019.2959208,Retrieval Topic Recurrent Memory Network for Remote Sensing Image Captioning
10.1016/j.iot.2020.100176,LoRa+: An extension of LoRaWAN protocol to reduce infrastructure costs by improving the Quality of Service
10.1109/TNET.2019.2954909,NetVision: On-Demand Video Processing in Wireless Networks
10.3390/e22020223,Robust Power Optimization for Downlink Cloud Radio Access Networks with Physical Layer Security
10.1080/00207721.2020.1716099,Model-based dual-stage event-triggered control of linear system with two time scales
10.1007/978-3-030-40186-3_24,Traceable Inner Product Functional Encryption
10.1007/978-3-030-40186-3_16,Better Bootstrapping for Approximate Homomorphic Encryption
10.1016/j.comcom.2020.02.008,Machine Learning Models for Secure Data Analytics: A taxonomy and threat model
10.22152/programming-journal.org/2020/4/13,Sthread: In-Vivo Model Checking of Multithreaded Programs
10.1007/s10915-020-01154-8,"Entropy-Stable, High-Order Summation-by-Parts Discretizations Without Interface Penalties"
10.1155/2020/6136298,Energy Harvesting and Information Transmission Mode Design for Cooperative EH-Abled IoT Applications in beyond 5G Networks
10.1016/j.jisa.2020.102460,KVMInspector: KVM Based introspection approach to detect malware in cloud environment
10.3390/s20040985,A Subspace Approach to Sparse Sampling Based Data Gathering in Wireless Sensor Networks
10.1016/j.amc.2020.125076,VOROPACK-D: Real-time disk packing algorithm using Voronoi diagram
10.22152/programming-journal.org/2020/4/9,Generating a Generic Fluent API in Java
10.3390/info11020110,Digital Image Watermarking Techniques: A Review
10.3390/s20041077,Object-Based Shadow Index via Illumination Intensity from High Resolution Satellite Images over Urban Areas
10.3390/s20041096,A Review of Data Analytic Applications in Road Traffic Safety. Part 2: Prescriptive Modeling
10.1016/j.bspc.2020.101870,A review of machine learning techniques in photoplethysmography for the non-invasive cuff-less measurement of blood pressure
10.3390/s20041095,Avoiding 3D Obstacles in Mixed Reality: Does It Differ from Negotiating Real Obstacles?
10.1016/j.neuroimage.2020.116620,RFDCR: Automated brain lesion segmentation using cascaded random forests with dense conditional random fields.
